1,286000000,-0.0276691176497063,0.000660897572587751,-12.4421745537056,-2.03559079888469,-2.10132505921873,4.67,0.655832008324983,0,0
1,286100000,0.00086349365430146,-0.00829269704296676,-11.9353916975865,-2.07944058950154,-2.14991963493678,4.67,0.669235492598118,0,-0.0432167598800603
1,286200000,-0.0457976346632761,0.00348860253256103,-10.2223599674683,-2.17421974989386,-2.24146069397874,4.67,0.779774733351972,0,-0.158318266026318
1,286300000,0.00706593296924505,0.0724229427035133,-14.676921584932,-2.25664623399495,-2.37292460444851,4.67,0.596126434841925,0.000182556542049485,-0.295719504232665
1,286400000,-0.141931185274891,0.112997237385628,-15.8489093128226,-2.35552783454976,-2.45707574281707,4.67,0.391800381846371,0.000849201633688994,-0.494625731705017
1,286500000,-0.128872777980852,0.108608478710925,-12.756240491678,-2.30070691435143,-2.34595914710062,4.67,0.393836657232284,0.00702619583571901,-0.852907593415767
1,286600000,-0.0644816715079632,0.039760056054502,-10.3491172774617,-1.97029562274605,-1.95464804379015,4.67,0.439731276360058,0.0245044391556619,-1.30846146205671
1,286700000,-0.0152886548161383,-0.000776199420081745,-9.61152000027986,-1.33895682007507,-1.34715814377773,4.67,0.484488666361681,0.0669274426157846,-1.66826717083696
1,286800000,-0.0213003048651724,0.0869732479439848,-9.73202940532602,-0.537043619644625,-0.652726987318141,4.67,0.490243609651318,0.137459511233597,-1.90886595403594
1,286900000,-0.116845124833763,0.147000216585637,-10.0970815734679,0.218455251043492,-0.0721446558308592,4.67,0.482682429351112,0.210031725020183,-1.90395617735484
1,287000000,-0.142076655026254,0.143184379846701,-10.3273977397451,0.767162011427414,0.299170446774332,4.67,0.471645950552782,0.275753449861115,-1.88652633515369
1,287100000,-0.142169398184058,0.152371758321878,-10.2403176918154,1.08328940764156,0.497373760554009,4.67,0.463537768532719,0.308679904488055,-1.9002032164827
1,287200000,-0.117144862571631,0.186091124044961,-10.1306483871945,1.1967909203715,0.614304289597392,4.67,0.46444018320689,0.326583598791026,-1.93555330288019
1,287300000,-0.15169651962005,0.168144246932499,-10.0240977351994,1.18434587478609,0.706504631471448,4.67,0.463551003073617,0.322852209983506,-1.97632847298976
1,287400000,-0.155336362122929,0.147097750622801,-9.95700471339932,1.14597128977621,0.786909657041353,4.67,0.464867906634991,0.311838265235577,-2.01916163683607
1,287500000,-0.117134631118064,0.149901408330334,-9.97810851987035,1.11128743795383,0.874672656783396,4.67,0.462075990482106,0.296696242414836,-2.04480461466529
1,287600000,-0.187567267451367,0.0971224564314949,-9.94250069321846,1.11,0.9851806113451,4.67,0.461779527031873,0.277645062350737,-2.06353718610161
1,287700000,-0.151843970125189,0.107480211499849,-9.89893111118191,1.1696797692196,1.06366857417857,4.67,0.465728961205997,0.262501573653069,-2.07715080553126
